roll, pitch, yaw, x accel, y accel, z accel
-8101, -16476, 6242, 146, -682, -240
-7875, -17078, 6401, 110, -594, -224
-7609, -17905, 6235, 84, -523, -156
-7468, -18419, 6296, 108, -436, -34
-6972, -18714, 6017, 83, -385, -4
-6655, -19017, 6033, 165, -334, 56
-6466, -19315, 6321, 221, -277, 138
-6196, -19467, 6100, 260, -214, 182
-5589, -19560, 6092, 347, -156, 237
-5571, -19510, 6081, 336, -84, 286
-5309, -19590, 5844, 331, -14, 311
-5046, -19697, 5745, 348, 85, 337
-4886, -19653, 5714, 332, 111, 310
-4618, -19580, 5747, 371, 174, 275
-4453, -19309, 5590, 298, 210, 240
-4214, -19322, 5517, 254, 392, 310
-4436, -18863, 5468, 171, 352, 320
-4372, -18592, 5339, 192, 317, 289
-4168, -18377, 5343, 77, 309, 335
-4018, -18069, 4824, 163, 323, 347
-4019, -17758, 4445, 125, 369, 493
-3599, -17003, 4428, 214, 405, 417
-3570, -16531, 4316, 276, 429, 433
-3420, -15869, 4179, 308, 467, 387
-3302, -15396, 4205, 345, 548, 215
-3002, -15140, 4292, 387, 588, 180
-3227, -14889, 4190, 424, 614, 147
-3299, -14469, 3849, 407, 615, 152
-3064, -14151, 3817, 553, 581, 180
-3017, -13568, 3602, 589, 540, 140
-3058, -13266, 3571, 630, 585, 45
-2974, -12708, 3593, 636, 585, 20
-2888, -12249, 3325, 724, 600, 14
-2559, -11911, 3556, 680, 630, 44
-2463, -11428, 3613, 679, 613, 23
-2540, -10739, 3365, 710, 498, 176
-2413, -10056, 3227, 594, 566, 150
-2214, -9684, 3057, 569, 681, 157
-2352, -9148, 2989, 593, 736, 110
-2290, -8994, 2709, 622, 730, 189
-2276, -8412, 2742, 603, 806, 323
-2056, -8221, 2747, 607, 856, 400
-2140, -7764, 2459, 617, 873, 421
-2330, -7574, 2599, 602, 926, 468
-2032, -7434, 2494, 572, 956, 488
-2047, -7238, 2452, 574, 982, 644
-2291, -7239, 2557, 551, 987, 676
-2176, -7182, 2283, 515, 1031, 726
-2525, -6985, 2656, 512, 1011, 800
-2589, -6969, 2480, 495, 1028, 895
-2847, -6715, 2554, 481, 1034, 934
-2926, -6437, 2694, 477, 1036, 947
-3140, -6055, 2736, 489, 1051, 876
-3432, -6053, 2757, 494, 1007, 864
-3515, -5988, 2824, 439, 1105, 725
-3424, -5960, 2873, 492, 1059, 778
-3597, -5871, 2715, 509, 1030, 790
-3482, -5578, 2782, 506, 982, 787
-3573, -5250, 2797, 522, 947, 731
-3337, -4808, 2510, 531, 943, 705
-3288, -4576, 2708, 548, 1012, 629
-3045, -4528, 2654, 557, 1065, 518
-2559, -4179, 2314, 566, 1085, 490
-2368, -4165, 2429, 574, 1080, 472
-2050, -3891, 2451, 544, 1055, 469
-1706, -3733, 2505, 532, 1037, 420
-1411, -3584, 2524, 486, 1017, 371
-1402, -3718, 2348, 460, 999, 320
-1000, -3815, 2347, 451, 994, 287
-607, -3773, 2017, 439, 1000, 296
-350, -3879, 1905, 436, 1014, 290
190, -4022, 1865, 464, 1000, 269
312, -4018, 1633, 478, 1021, 269
447, -3868, 1421, 504, 1037, 281
831, -4062, 1297, 527, 1062, 276
1102, -3825, 1085, 540, 1045, 266
1539, -3714, 840, 543, 1064, 271
1566, -3703, 460, 515, 1053, 326
2089, -3753, 557, 499, 1048, 335
2341, -3625, 175, 475, 1051, 378
2455, -3424, -83, 424, 1035, 387
2822, -3503, -225, 390, 1052, 388
2798, -3134, -598, 397, 1070, 491
3179, -2899, -681, 330, 1107, 420
3216, -2526, -801, 341, 1106, 506
3342, -2443, -1027, 331, 1157, 533
3602, -1953, -1108, 307, 1191, 535
3719, -1660, -1405, 297, 1213, 539
4133, -1520, -1432, 302, 1279, 523
4214, -1130, -1442, 349, 1288, 539
4713, -569, -1562, 400, 1314, 635
4946, -318, -1724, 385, 1302, 630
5330, 76, -1881, 389, 1304, 728
5730, 517, -1900, 371, 1287, 709
6054, 807, -2114, 366, 1347, 792
6404, 1310, -2233, 385, 1330, 832
6773, 1945, -1971, 425, 1340, 877
6692, 2352, -2055, 419, 1306, 930
6832, 2534, -2148, 435, 1339, 920
7019, 2972, -1895, 446, 1343, 954
6920, 3319, -1763, 460, 1315, 954
6855, 3676, -1475, 456, 1295, 1011
6865, 4052, -1341, 446, 1329, 1018
7096, 4655, -1295, 430, 1298, 1008
6869, 5185, -882, 493, 1309, 1067
6760, 5511, -873, 474, 1339, 1061
6870, 6046, -612, 461, 1346, 1029
6875, 6791, -620, 454, 1369, 1046
6832, 7377, -543, 464, 1407, 1025
6917, 7392, -556, 455, 1402, 1032
6976, 7390, -535, 398, 1383, 1009
6959, 7385, -483, 385, 1341, 1026
6960, 7382, -511, 354, 1316, 1011
6871, 7380, -780, 338, 1295, 995
6858, 7377, -741, 271, 1258, 931
6729, 7374, -890, 265, 1220, 959
6602, 7373, -931, 239, 1210, 930
6433, 7370, -928, 229, 1187, 895
6471, 7370, -943, 213, 1170, 878
6227, 7369, -1022, 197, 1150, 848
6022, 7365, -842, 165, 1123, 760
6198, 7366, -680, 157, 1076, 705
5905, 7366, -926, 178, 1032, 669
5669, 7366, -896, 180, 1018, 599
5552, 7364, -674, 217, 948, 545
5659, 7367, -571, 244, 924, 439
5756, 7365, -460, 279, 880, 378
5595, 7364, -362, 328, 827, 248
5696, 7365, -200, 285, 781, 212
5611, 7365, -19, 312, 717, 104
5785, 7366, 104, 324, 664, 34
5613, 7369, 106, 304, 596, -28
5599, 7370, 200, 301, 562, -122
5497, 7368, 261, 234, 586, -214
5254, 7371, 224, 445, 482, -739
4583, 7374, 728, 665, 443, -395
4933, 7376, 496, 267, 443, -334
5220, 7374, 449, 264, 425, -347
5598, 7376, 97, 232, 462, -357
5770, 7374, -335, 261, 470, -481
5630, 7377, -696, 388, 438, -568
5545, 7377, -756, 450, 381, -574
5692, 7382, -874, 435, 395, -454
5645, 7384, -882, 419, 406, -385
5864, 7386, -960, 398, 464, -317
5807, 7387, -985, 383, 517, -270
5500, 7389, -1034, 363, 556, -157
5463, 7389, -892, 341, 530, -49
5400, 7390, -1057, 270, 592, 92
5270, 7389, -1383, 271, 563, 185
4941, 7388, -1492, 288, 589, 232
5046, 7389, -1571, 293, 636, 269
4736, 7390, -1516, 323, 641, 387
4721, 7389, -1305, 313, 683, 485
4625, 7389, -1170, 335, 721, 506
4776, 7389, -1050, 322, 676, 575
4707, 7388, -894, 332, 654, 742
4600, 7385, -834, 286, 593, 785
4673, 7384, -733, 234, 525, 780
4521, 7382, -579, 209, 454, 738
4386, 7380, -537, 133, 430, 709
4363, 7379, -298, 83, 386, 705
4352, 7377, -325, 38, 336, 708
4475, 7373, 147, -15, 300, 657
4427, 7373, 421, -71, 246, 570
4459, 7369, 448, -129, 178, 441
3418, 7370, 900, -257, 262, 572
4489, 7364, 930, -294, 123, 385
4530, 7362, 1056, -309, 127, 153
4623, 7359, 1021, -225, 24, 13
4791, 7359, 1155, -175, -42, -176
4882, 7360, 1198, -179, -80, -306
4581, 7356, 1354, -120, -29, -266
4739, 7354, 1375, 39, -39, -300
5244, 7356, 1571, 37, -165, -529
5030, 7356, 1577, 92, -152, -600
4967, 7356, 1764, 122, -175, -690
5095, 7359, 1800, 174, -153, -803
4987, 7357, 2014, 236, -136, -618
4720, 7360, 2180, 244, -128, -718
4647, 7362, 2087, 183, -109, -951
4378, 7364, 1983, 250, -36, -769
4277, 7368, 1978, 266, 11, -767
4351, 7371, 1767, 233, 17, -839
4219, 7376, 1459, 338, 85, -920
4299, 7379, 1304, 256, 93, -988
4427, 7384, 1148, 274, 156, -1061
4529, 7389, 986, 321, 173, -991
4183, 7396, 782, 240, 195, -1098
4249, 7201, 462, 227, 288, -1009
4389, 6033, 277, 186, 280, -1009
4316, 5413, -143, 130, 262, -939
4246, 5061, -345, 102, 235, -755
4145, 4329, -661, 78, 245, -711
4275, 3813, -774, 98, 239, -637
4276, 3384, -948, 122, 259, -644
4539, 2852, -1147, 115, 272, -606
4380, 2478, -1039, 96, 280, -594
4530, 2081, -1195, 68, 278, -592
4426, 1436, -1320, 22, 289, -619
4502, 981, -1373, 11, 294, -670
4438, 569, -1129, -21, 280, -617
4532, 133, -1272, -68, 322, -565
4521, 44, -1346, -96, 296, -622
5026, -313, -1218, -129, 298, -633
4982, -513, -1225, -121, 294, -657
5033, -795, -1226, -113, 271, -625
5034, -841, -1099, -104, 297, -636
5007, -1082, -1153, -115, 336, -659
5183, -1034, -1098, -120, 359, -646
5092, -1329, -951, -106, 371, -667
5121, -1316, -1052, -91, 349, -645
5467, -1344, -1054, -95, 348, -647
5518, -1201, -849, -59, 356, -613
5413, -1038, -895, -30, 367, -613
5276, -699, -572, -66, 339, -614
5269, -476, -341, -50, 351, -585
5330, -228, -537, -13, 418, -589
5401, -33, -267, -7, 430, -609
4991, 91, 121, -30, 468, -609
5019, 161, 234, -65, 511, -473
5011, 26, 305, -82, 645, -460
4985, -158, 571, -162, 613, -532
5027, -49, 690, -203, 887, -424
4876, -380, 418, -148, 608, -386
5038, -252, 567, -209, 794, -204
5045, 4, 603, -191, 671, -33
4923, 677, 407, -283, 607, 46
4847, 1193, 454, -307, 598, 106
4955, 1962, 206, -287, 623, 191
4957, 2199, 181, -261, 695, 164
5059, 2623, 176, -267, 718, 198
5011, 3354, 9, -354, 752, 168
5169, 3801, -273, -344, 776, 243
5389, 4290, -235, -414, 800, 298
5420, 5156, -196, -277, 765, 437
5557, 5599, -503, -467, 779, 342
5607, 6316, -798, -579, 757, 328
5675, 6925, -970, -468, 789, 509
5695, 7303, -986, -510, 701, 490
6010, 7396, -1046, -523, 659, 441
6177, 7390, -1321, -507, 656, 450
6579, 7387, -1652, -467, 580, 460
6754, 7384, -1807, -412, 545, 422
7123, 7383, -2079, -391, 440, 401
7352, 7382, -2332, -428, 354, 354
7583, 7378, -2503, -413, 300, 397
7840, 7380, -2728, -419, 249, 300
7852, 7380, -2599, -460, 215, 313
8109, 7378, -2812, -539, 203, 465
8256, 7374, -2889, -593, 110, 368
8292, 7374, -3004, -648, 29, 257
8217, 7371, -3357, -757, -71, 191
8243, 7371, -3896, -660, -169, 179
8276, 7370, -4192, -699, -221, 205
8276, 7368, -4393, -609, -191, 319
8277, 7364, -4355, -532, -231, 256
8275, 7362, -4664, -540, -267, 148
8276, 7364, -4709, -527, -271, 201
8273, 7364, -4828, -586, -271, 60
8272, 7367, -5118, -444, -270, 241
8270, 7368, -4981, -428, -238, 427
8271, 7369, -4971, -408, -260, 370
8272, 7368, -4530, -321, -246, 407
8271, 7368, -4032, -333, -292, 411
8273, 7369, -3526, -325, -363, 316
8274, 7366, -3231, -317, -447, 291
8272, 7370, -2863, -366, -580, 313
8278, 7369, -2609, -265, -632, 364
8283, 7367, -2068, -247, -680, 327
7836, 7367, -1401, -244, -706, 282
7212, 7365, -971, -247, -805, 234
6664, 7366, -730, -241, -893, 216
5973, 7364, -499, -219, -982, 133
5469, 7365, -102, -137, -1040, 197
4691, 7362, 373, -58, -1061, 156
4226, 7360, 712, -11, -1093, 120
3731, 7361, 1311, 52, -1105, 140
3322, 7357, 1551, 117, -1144, 192
2820, 7357, 1935, 180, -1195, 220
2676, 7357, 2186, 99, -1230, 332
2447, 7353, 2303, 48, -1203, 470
2318, 7353, 2315, -40, -1099, 679
1865, 7351, 2444, -159, -1023, 732
1945, 7352, 2425, -294, -1007, 810
1593, 7350, 1955, -390, -1071, 923
1713, 7350, 1562, -502, -1140, 1025
1686, 7348, 1210, -498, -1153, 1162
1453, 7342, 931, -643, -1164, 1276
1433, 7343, 894, -615, -1209, 1407
1034, 7340, 866, -688, -1318, 1434
951, 7338, 786, -715, -1389, 1439
687, 7336, 1000, -751, -1459, 1461
523, 7330, 984, -874, -1522, 1428
607, 7329, 717, -933, -1549, 1446
426, 7330, 770, -949, -1581, 1460
253, 7326, 601, -967, -1636, 1469
201, 7325, 544, -1073, -1656, 1341
39, 7326, 459, -1077, -1717, 1267
-388, 7325, 398, -1034, -1802, 1401
-315, 7325, -124, -1115, -1879, 1219
-455, 7325, -210, -1105, -1975, 1232
-854, 7325, -501, -1066, -2046, 1135
-1074, 7328, -771, -1109, -2156, 986
-1073, 7329, -1075, -1125, -2219, 797
-1043, 7331, -1327, -992, -2200, 726
-781, 7331, -1582, -886, -2317, 650
-539, 7335, -1676, -864, -2374, 639
-826, 7338, -1914, -995, -2479, 552
-246, 7340, -2181, -669, -2486, 808
-564, 7339, -2141, -687, -2658, 583
-619, 7344, -2346, -726, -2538, 438
-1164, 7346, -2614, -564, -2585, 329
-1552, 7350, -2411, -540, -2516, 237
-2107, 7352, -2172, -574, -2532, 249
-2721, 7353, -2168, -529, -2502, 293
-3488, 7357, -2107, -594, -2452, 205
-4008, 7359, -1986, -518, -2363, 300
-4416, 7362, -1894, -605, -2323, 365
-5024, 7367, -2050, -637, -2363, 350
-5515, 7370, -2087, -644, -2292, 483
-5735, 7370, -2197, -684, -2165, 503
-6235, 7370, -2270, -854, -2136, 399
-6887, 7370, -1856, -819, -2035, 403
-6924, 7377, -2017, -899, -2173, 271
-6945, 7380, -2351, -880, -2183, 329
-7317, 7382, -2395, -739, -2217, 380
-7517, 7384, -2282, -680, -2039, 524
-7395, 7382, -1831, -660, -2012, 454
-7302, 7386, -1505, -710, -2092, 128
-7318, 7390, -1498, -700, -2088, 68
-7367, 7391, -1266, -676, -2122, 90
-6936, 7396, -1138, -724, -2058, 79
-6761, 7153, -1119, -709, -2085, -20
-6791, 6620, -1218, -705, -2145, -39
-6681, 6266, -1357, -641, -2151, -9
-6389, 5816, -1461, -612, -2139, 23
-6279, 5383, -1512, -590, -2147, 37
-5935, 4720, -1467, -453, -2115, 45
-5987, 4326, -1561, -386, -2095, 107
-5875, 3835, -1346, -161, -2070, 153
-5596, 3336, -1236, -165, -2051, 145
-5664, 2785, -818, -144, -1970, 192
-5645, 2201, -526, -102, -1937, 93
-5656, 1380, -356, -88, -1780, 209
-5757, 917, -76, -72, -1851, 170
-5792, 143, 109, -70, -1787, 225
-5597, -576, 172, -31, -1790, 221
-5554, -1545, 577, -56, -1716, 202
-5609, -2281, 854, -35, -1692, 327
-5678, -2990, 996, -95, -1649, 397
-6030, -3714, 1455, -155, -1660, 395
-6132, -4359, 1483, -272, -1647, 440
-6318, -4976, 1406, -236, -1622, 479
-6530, -5787, 1492, -349, -1591, 418
-6377, -6583, 1611, -410, -1537, 396
-6644, -7033, 1711, -474, -1502, 448
-6711, -7724, 1785, -587, -1486, 467
-6688, -8403, 1588, -694, -1429, 584
-6778, -8994, 1494, -687, -1384, 619
-6903, -9330, 1448, -641, -1326, 672
-7106, -10041, 1668, -683, -1297, 646
-7656, -10290, 1893, -719, -1252, 409
-8027, -10976, 2001, -687, -1226, 758
-8564, -11284, 2321, -639, -1199, 777
-9212, -11863, 2499, -751, -1183, 738
-9786, -12192, 2774, -793, -1172, 708
-10437, -12748, 2993, -825, -1203, 598
-10831, -13245, 3109, -849, -1335, 469
-11362, -13967, 3493, -819, -1362, 297
-11472, -14534, 3343, -856, -1440, 281
-11651, -15144, 3352, -835, -1449, 219
-11587, -15337, 3428, -834, -1493, 206
-11376, -15700, 3653, -848, -1506, 124
-10942, -15613, 3691, -791, -1478, 98
-10428, -15472, 3793, -745, -1448, 52
-10010, -15276, 3761, -758, -1417, 72
-9528, -15148, 3885, -731, -1384, 29
-8968, -14773, 3743, -706, -1282, -66
-8202, -14705, 3941, -660, -1199, -102
-7769, -14187, 3740, -610, -1163, -12
-7610, -13918, 3672, -560, -1136, 18
-7465, -13500, 3811, -469, -1074, 180
-7234, -12772, 3525, -393, -975, 163
-7472, -12567, 3705, -281, -868, 224
-7720, -12426, 3818, -185, -809, 207
-8051, -12172, 3890, -130, -693, 181
-8265, -12116, 3946, -60, -598, 237
-8504, -11918, 4354, -27, -528, 249
-8452, -11715, 4405, -53, -479, 255
-8784, -11655, 4569, -88, -454, 272
-8666, -11695, 4849, -135, -473, 231
-8908, -11687, 5054, -176, -465, 250
-9143, -11547, 5229, -227, -467, 344
-9014, -11288, 5433, -320, -454, 298
-9318, -11400, 5412, -410, -479, 286
-9303, -11176, 5330, -461, -488, 287
-9587, -10835, 5285, -504, -477, 343
-9531, -10515, 4939, -518, -454, 387
-9614, -10322, 4976, -535, -473, 367
-9801, -10137, 5058, -575, -484, 303
-9908, -10174, 5125, -603, -513, 298
-9604, -10136, 4985, -602, -536, 263
-9634, -10308, 5145, -594, -543, 130
-9701, -10445, 5191, -576, -524, 80
-9612, -10929, 5318, -541, -501, -43
-9415, -11394, 5456, -538, -490, -77
-9207, -11816, 5494, -461, -467, -135
-9315, -12303, 5871, -334, -490, -136
-9108, -12523, 6159, -276, -500, -157
-9001, -13036, 6275, -186, -533, -186
-8590, -13049, 6586, -88, -519, -205
-8512, -13377, 6609, -57, -511, -256
-8354, -13535, 6849, 1, -482, -281
-8249, -13882, 6816, -3, -459, -358
-8142, -14370, 7147, 7, -398, -354
-8021, -14914, 6931, -15, -389, -395
-8063, -15523, 6785, -59, -385, -353
-7954, -15648, 6342, -61, -390, -312
-7887, -15877, 6501, -77, -373, -257
-7693, -16272, 6341, -22, -428, -246
-7630, -16116, 6124, -33, -474, -200
-7648, -16476, 6182, -37, -507, -159
-7340, -16704, 6046, -43, -453, -131
-7122, -16750, 5817, -19, -383, -59
-7065, -16780, 5775, 3, -312, -54
-6733, -17157, 5706, 48, -280, -28
-6811, -17313, 5633, 84, -252, -32
-6746, -17775, 5324, 145, -168, 20
-6766, -18219, 5138, 170, -118, 3
-6854, -18849, 4908, 269, -55, 53
-6836, -19497, 4913, 310, 34, 84
-7022, -20355, 4934, 321, 196, 134
-8101, -21060, 5044, 306, 314, 141
-7446, -21200, 5194, 451, 325, 252
-7839, -21679, 5338, 367, 418, 200
-8066, -21735, 5654, 375, 410, 312
-8643, -21558, 5895, 352, 366, 372
-8767, -21270, 6161, 290, 266, 359
-9010, -20995, 6092, 140, 261, 312
-9293, -20809, 6049, 29, 228, 311
-9696, -20412, 5938, -191, 175, 241
-9764, -20014, 5586, -157, 179, 166
-9806, -19710, 5468, -385, 238, 151
-9997, -19425, 5367, -250, 289, 171
-9554, -19046, 4833, -601, 300, 198
-9702, -18469, 4386, -416, 335, 226
-9438, -18190, 3865, -636, 391, 290
-9085, -17413, 3407, -644, 459, 323
-8956, -17071, 2883, -719, 470, 399
-9113, -16656, 2576, -655, 515, 328
-8479, -15797, 2066, -728, 570, 442
-8020, -15356, 1631, -681, 581, 471
-7594, -14714, 1336, -551, 606, 575
-7065, -13901, 1046, -755, 587, 621
-6659, -12855, 678, -529, 633, 707
-6054, -12062, 669, -539, 681, 811
-5416, -11518, 537, -559, 668, 750
-4799, -10472, 395, -469, 653, 829
-4039, -9814, 248, -508, 586, 792
-3368, -8764, 153, -493, 533, 847
-3096, -7435, -4, -461, 501, 822
-2317, -6577, -264, -442, 450, 803
-1506, -5583, -80, -371, 422, 757
-864, -4675, -215, -341, 363, 688
-304, -4101, -199, -313, 329, 706
215, -3146, -272, -304, 239, 659
803, -2245, -374, -335, 153, 710
1355, -1691, -643, -364, 31, 658
1894, -744, -851, -382, -63, 648
2621, -87, -991, -378, -153, 634
3157, 386, -1362, -344, -250, 617
3866, 1025, -1638, -312, -273, 652
4251, 1377, -1842, -315, -315, 647
5012, 1825, -2184, -333, -394, 586
5612, 2105, -2750, -283, -413, 660
6350, 2375, -2993, -175, -440, 717
6567, 2659, -3151, -102, -422, 704
7163, 2635, -3576, -5, -418, 742
7769, 2938, -3624, 78, -405, 812
8081, 2772, -3841, 169, -387, 779
8279, 2969, -3980, 230, -360, 772
8274, 2557, -4100, 301, -347, 830
8273, 2219, -4156, 354, -341, 901
8272, 2190, -4246, 400, -312, 998
8270, 1791, -4102, 455, -315, 1010
8269, 1741, -4296, 513, -310, 1069
8271, 1467, -4098, 516, -237, 1169
8272, 1303, -3936, 644, -232, 1177
8273, 956, -3863, 692, -251, 1169
8273, 797, -3658, 720, -208, 1285
8277, 684, -3595, 905, -96, 1403
8278, 737, -2981, 974, -78, 1356
8279, 781, -2812, 1037, -119, 1404
8270, 936, -2450, 1077, -95, 1439
8131, 966, -2325, 1164, -55, 1459
7773, 1271, -2091, 1210, -93, 1402
7243, 1809, -1664, 1319, -42, 1420
7223, 2018, -1646, 1407, -41, 1295
6683, 2421, -1310, 1424, -71, 1294
6246, 2929, -830, 1458, -69, 1170
6011, 3721, -605, 1443, -158, 1058
5587, 4048, -409, 1443, -196, 930
5299, 4434, -17, 1424, -240, 808
4868, 4922, 251, 1434, -275, 655
4329, 5051, 656, 1392, -319, 521
3969, 5088, 1145, 1358, -351, 369
3278, 5047, 1460, 1340, -381, 276
2758, 5335, 1979, 1369, -424, 185
2522, 5217, 2256, 1362, -484, 101
2054, 5298, 2932, 1398, -539, 46
1714, 5232, 3161, 1391, -573, -16
1402, 5021, 3748, 1421, -608, -138
1031, 4974, 4007, 1364, -602, -191
1074, 4715, 4469, 1412, -623, -301
797, 4327, 4737, 1374, -465, -313
691, 3956, 5252, 1306, -521, -351
200, 3436, 5202, 1275, -711, -568
139, 3038, 5670, 1259, -420, -343
385, 2599, 6037, 1215, -613, -512
346, 1800, 5814, 1113, -808, -365
489, 1334, 5628, 1105, -620, -243
218, 1783, 5951, 1269, -422, -198
461, 1770, 6265, 1071, -580, -509
852, 1200, 6209, 1011, -694, -622
799, 714, 5945, 991, -533, -616
740, 262, 5807, 807, -693, -745
300, 71, 5656, 907, -162, -453
266, -335, 5466, 563, -678, -1026
42, -1422, 4692, 647, -812, -922
-37, -1747, 4695, 723, -331, -617
-330, -1479, 5132, 704, -596, -972
-696, -1973, 5016, 634, -338, -1168
-986, -2584, 5177, 579, -584, -1192
-1043, -3371, 5375, 327, -796, -1263
-839, -3882, 5259, 557, -521, -1081
-818, -3888, 5418, 584, -549, -1205
-717, -4522, 5281, 633, -575, -1350
-699, -4870, 5499, 722, -537, -1371
-510, -5191, 5569, 679, -502, -1356
-323, -5589, 5640, 683, -506, -1415
-238, -6034, 5703, 703, -461, -1378
-287, -6505, 5938, 719, -476, -1393
71, -6827, 5945, 715, -386, -1315
200, -7312, 6166, 679, -314, -1358
681, -7648, 6284, 761, -269, -1352
1361, -7867, 6508, 725, -203, -1215
1780, -8102, 6405, 664, -175, -1189
2110, -8274, 6384, 600, -134, -1047
2712, -8216, 6372, 545, -92, -954
3099, -7902, 6115, 505, -77, -851
3453, -7537, 5963, 402, -35, -782
3856, -7294, 5859, 297, 72, -727
3683, -6704, 5500, 267, 114, -586
4023, -6206, 5257, 233, 228, -613
3768, -5683, 5140, 180, 271, -477
3939, -5104, 5035, 213, 369, -492
3802, -4482, 4824, 111, 397, -450
3609, -4490, 4252, 143, 430, -326
3560, -3755, 4191, 50, 477, -292
3354, -2897, 4030, 29, 506, -48
3153, -2492, 3816, -70, 500, -34
2999, -1658, 3619, -62, 560, -8
2666, -1213, 3525, -120, 598, -1
2532, -410, 3160, -154, 657, 50
2174, -158, 3235, -235, 667, 17
2072, 661, 3066, -271, 648, 62
2056, 838, 2831, -338, 615, 45
1696, 1388, 2633, -376, 637, 128
1757, 1644, 2573, -435, 630, 75
1519, 2261, 2362, -450, 673, 100
1256, 2713, 2223, -449, 688, 81
1088, 2953, 2178, -429, 734, -4
853, 3263, 1830, -402, 755, -30
878, 3372, 1709, -376, 759, -74
1163, 3516, 1443, -357, 788, -126
898, 3853, 1016, -333, 759, -96
1002, 3852, 944, -277, 708, -125
1076, 4144, 720, -324, 726, -244
1253, 4345, 361, -338, 774, -338
1303, 4252, 399, -272, 793, -346
1758, 4156, 13, -247, 795, -366
1731, 3973, -276, -268, 852, -431
2021, 3652, -413, -246, 867, -432
2105, 3096, -893, -240, 905, -453
2142, 2551, -931, -258, 956, -466
2409, 2246, -1264, -255, 1033, -502
2507, 1685, -1611, -236, 1066, -460
2681, 895, -1819, -197, 1103, -428
2964, 558, -1894, -208, 1145, -368
3078, 7, -2049, -198, 1173, -323
3407, -241, -2455, -185, 1237, -237
3318, -1048, -2613, -193, 1289, -257
3326, -1479, -2864, -233, 1325, -242
3452, -2070, -3223, -242, 1347, -223
3424, -2547, -3683, -257, 1372, -173
3567, -3053, -4029, -242, 1453, -159
3874, -3300, -4410, -225, 1503, -113
3966, -3830, -4558, -198, 1537, -48
3989, -3901, -4881, -178, 1574, 37
4206, -4182, -5159, -231, 1605, 60
4423, -4523, -5488, -237, 1613, 110
4354, -4499, -5584, -177, 1651, 305
4457, -4461, -5822, -189, 1689, 269
4419, -4472, -6006, -156, 1724, 357
4841, -4384, -6104, -126, 1759, 434
4419, -4504, -6262, 6, 1867, 553
4160, -4445, -5915, 50, 1948, 652
3798, -4146, -5786, -7, 1971, 620
3990, -3941, -5673, -20, 2005, 681
3568, -3980, -5297, 46, 2029, 720
3096, -3828, -5113, 69, 2037, 778
2706, -3598, -4752, 176, 1952, 842
2319, -3233, -4458, 150, 1918, 979
